,density,env,Run,BurnedOut,height,width
9109,0.92,0.01,9109,0.9962962962962963,100,100
9110,0.92,0.011,9110,0.9936942813655142,100,100
9111,0.92,0.012,9111,0.9960008646779075,100,100
9112,0.92,0.013000000000000001,9112,0.9981613670776552,100,100
9113,0.92,0.014,9113,0.9967316701165704,100,100
9114,0.92,0.015,9114,0.9964985228143123,100,100
9115,0.92,0.016,9115,0.9965277777777778,100,100
9116,0.92,0.017,9116,0.9956317571256962,100,100
9117,0.92,0.018000000000000002,9117,0.9955395996518712,100,100
9118,0.92,0.019,9118,0.9961931694583424,100,100
9119,0.92,0.02,9119,0.9961877791090296,100,100
9120,0.92,0.021,9120,0.9971671388101983,100,100
9121,0.92,0.022,9121,0.9968512486427796,100,100
9122,0.92,0.023,9122,0.9967380667609003,100,100
9123,0.92,0.024,9123,0.9966348241424229,100,100
9124,0.92,0.025,9124,0.995557963163597,100,100
9125,0.92,0.026000000000000002,9125,0.9965194692190559,100,100
9126,0.92,0.027,9126,0.996509979278002,100,100
9127,0.92,0.028,9127,0.996633727874905,100,100
9128,0.92,0.029,9128,0.9975013579576317,100,100
9129,0.92,0.03,9129,0.9961910980520187,100,100
9130,0.92,0.031,9130,0.9967188012687301,100,100
9131,0.92,0.032,9131,0.9953225280104427,100,100
9132,0.92,0.033,9132,0.9953260869565217,100,100
9133,0.92,0.034,9133,0.9973966807679792,100,100
9134,0.92,0.035,9134,0.9960992523567017,100,100
9135,0.92,0.036000000000000004,9135,0.9987005955603682,100,100
9136,0.92,0.037,9136,0.9953204918924802,100,100
9137,0.92,0.038,9137,0.9951076320939335,100,100
9138,0.92,0.039,9138,0.9973975276512687,100,100
9139,0.92,0.04,9139,0.9969598262757872,100,100
9140,0.92,0.041,9140,0.9966286025013594,100,100
9141,0.92,0.042,9141,0.9980479340635506,100,100
9142,0.92,0.043000000000000003,9142,0.9968385479123515,100,100
9143,0.92,0.044,9143,0.996747262279085,100,100
9144,0.92,0.045,9144,0.9961894393032118,100,100
9145,0.92,0.046,9145,0.9965221171611781,100,100
9146,0.92,0.047,9146,0.9962946817785527,100,100
9147,0.92,0.048,9147,0.9979298322074526,100,100
9148,0.92,0.049,9148,0.9972811310494835,100,100
9149,0.92,0.05,9149,0.9978251413658112,100,100
9150,0.92,0.051000000000000004,9150,0.9973915878708836,100,100
9151,0.92,0.052000000000000005,9151,0.9974003466204506,100,100
9152,0.92,0.053,9152,0.9969555289768403,100,100
9153,0.92,0.054,9153,0.9960651437315554,100,100
9154,0.92,0.055,9154,0.99640522875817,100,100
9155,0.92,0.056,9155,0.9967384213959556,100,100
9156,0.92,0.057,9156,0.997164667393675,100,100
9157,0.92,0.058,9157,0.9973787680209698,100,100
9158,0.92,0.059000000000000004,9158,0.9969551979121357,100,100
9159,0.92,0.06,9159,0.9968406144460181,100,100
9160,0.92,0.061,9160,0.9959664231985174,100,100
9161,0.92,0.062,9161,0.9969551979121357,100,100
9162,0.92,0.063,9162,0.9977238239757208,100,100
9163,0.92,0.064,9163,0.9972766884531591,100,100
9164,0.92,0.065,9164,0.9963059539330725,100,100
9165,0.92,0.066,9165,0.9941176470588236,100,100
9166,0.92,0.067,9166,0.9960916295733362,100,100
9167,0.92,0.068,9167,0.995119305856833,100,100
9168,0.92,0.069,9168,0.9944444444444445,100,100
9169,0.92,0.07,9169,0.9972802436901653,100,100
9170,0.92,0.07100000000000001,9170,0.9980470869046327,100,100
9171,0.92,0.07200000000000001,9171,0.9949972811310495,100,100
9172,0.92,0.073,9172,0.9971751412429378,100,100
9173,0.92,0.074,9173,0.9972896790980053,100,100
9174,0.92,0.075,9174,0.997832448249702,100,100
9175,0.92,0.076,9175,0.9948723543530439,100,100
9176,0.92,0.077,9176,0.9967405475880052,100,100
9177,0.92,0.078,9177,0.9970514360598449,100,100
9178,0.92,0.079,9178,0.9958659704090513,100,100
9179,0.92,0.08,9179,0.9969608162379247,100,100
9180,0.92,0.081,9180,0.9939962886147801,100,100
9181,0.92,0.082,9181,0.9969482288828337,100,100
9182,0.92,0.083,9182,0.9974986405655247,100,100
9183,0.92,0.084,9183,0.9971683729035069,100,100
9184,0.92,0.085,9184,0.9967298888162197,100,100
9185,0.92,0.08600000000000001,9185,0.9913081269013473,100,100
9186,0.92,0.08700000000000001,9186,0.9961939973901697,100,100
9187,0.92,0.088,9187,0.9959655435612256,100,100
9188,0.92,0.089,9188,0.9966439320125582,100,100
9189,0.92,0.09,9189,0.995656894679696,100,100
9190,0.92,0.091,9190,0.9953468239368034,100,100
9191,0.92,0.092,9191,0.9968382032272133,100,100
9192,0.92,0.093,9192,0.9978218253103899,100,100
9193,0.92,0.094,9193,0.9958901146441704,100,100
9194,0.92,0.095,9194,0.9976066144473456,100,100
9195,0.92,0.096,9195,0.9965175753618457,100,100
9196,0.92,0.097,9196,0.9969568525160308,100,100
9197,0.92,0.098,9197,0.9959795718787352,100,100
9198,0.92,0.099,9198,0.9974970072913266,100,100
9199,0.92,0.1,9199,0.9970517580257698,100,100
9200,0.93,0.001,9200,0.0,100,100
9201,0.93,0.002,9201,0.9970760233918129,100,100
9202,0.93,0.003,9202,0.9975282106394412,100,100
9203,0.93,0.004,9203,0.9974334295797241,100,100
9204,0.93,0.005,9204,0.9981788966256026,100,100
9205,0.93,0.006,9205,0.9962349397590361,100,100
9206,0.93,0.007,9206,0.9966816527510169,100,100
9207,0.93,0.008,9207,0.9938821509069443,100,100
9208,0.93,0.009000000000000001,9208,0.9966655910508766,100,100
9209,0.93,0.01,9209,0.998927383889306,100,100
9210,0.93,0.011,9210,0.9980740423710678,100,100
9211,0.93,0.012,9211,0.9973010903594948,100,100
9212,0.93,0.013000000000000001,9212,0.9985992888697338,100,100
9213,0.93,0.014,9213,0.9972058033315422,100,100
9214,0.93,0.015,9214,0.9979397093905877,100,100
9215,0.93,0.016,9215,0.9974126778783958,100,100
9216,0.93,0.017,9216,0.9971104452054794,100,100
9217,0.93,0.018000000000000002,9217,0.9965687325755951,100,100
9218,0.93,0.019,9218,0.99741879974188,100,100
9219,0.93,0.02,9219,0.998718633208756,100,100
9220,0.93,0.021,9220,0.9975226195605342,100,100
9221,0.93,0.022,9221,0.9959388692957144,100,100
9222,0.93,0.023,9222,0.9981681034482759,100,100
9223,0.93,0.024,9223,0.996035997428755,100,100
9224,0.93,0.025,9224,0.997854767778612,100,100
9225,0.93,0.026000000000000002,9225,0.9975356262723669,100,100
9226,0.93,0.027,9226,0.9976422677097846,100,100
9227,0.93,0.028,9227,0.9970905172413793,100,100
9228,0.93,0.029,9228,0.99763389976339,100,100
9229,0.93,0.03,9229,0.9973040008627198,100,100
9230,0.93,0.031,9230,0.9986094769494064,100,100
9231,0.93,0.032,9231,0.997525817555938,100,100
9232,0.93,0.033,9232,0.9969775474956822,100,100
9233,0.93,0.034,9233,0.9946213425129088,100,100
9234,0.93,0.035,9234,0.9975290073055436,100,100
9235,0.93,0.036000000000000004,9235,0.9979517033203967,100,100
9236,0.93,0.037,9236,0.9953693732500538,100,100
9237,0.93,0.038,9237,0.9971949509116409,100,100
9238,0.93,0.039,9238,0.9958141032521198,100,100
9239,0.93,0.04,9239,0.9981718464351006,100,100
9240,0.93,0.041,9240,0.9981769436997319,100,100
9241,0.93,0.042,9241,0.9963231318265383,100,100
9242,0.93,0.043000000000000003,9242,0.9958998705222271,100,100
9243,0.93,0.044,9243,0.9975308641975309,100,100
9244,0.93,0.045,9244,0.9980709463080055,100,100
9245,0.93,0.046,9245,0.9973213329047466,100,100
9246,0.93,0.047,9246,0.9978471474703983,100,100
9247,0.93,0.048,9247,0.9981753783406676,100,100
9248,0.93,0.049,9248,0.9983864027538726,100,100
9249,0.93,0.05,9249,0.9979629033987348,100,100
9250,0.93,0.051000000000000004,9250,0.9969785259523039,100,100
9251,0.93,0.052000000000000005,9251,0.9974257213343345,100,100
9252,0.93,0.053,9252,0.9971870604781997,100,100
9253,0.93,0.054,9253,0.9982843662877976,100,100
9254,0.93,0.055,9254,0.9958001292267931,100,100
9255,0.93,0.056,9255,0.9977516059957173,100,100
9256,0.93,0.057,9256,0.9963397567014749,100,100
9257,0.93,0.058,9257,0.9976425203600514,100,100
9258,0.93,0.059000000000000004,9258,0.9969850328416066,100,100
9259,0.93,0.06,9259,0.9962510711225364,100,100
9260,0.93,0.061,9260,0.9966630785791173,100,100
9261,0.93,0.062,9261,0.9954736501778209,100,100
9262,0.93,0.063,9262,0.9973074851911685,100,100
9263,0.93,0.064,9263,0.9966862640299305,100,100
9264,0.93,0.065,9264,0.9952779566430564,100,100
9265,0.93,0.066,9265,0.9965716734518963,100,100
9266,0.93,0.067,9266,0.99860529986053,100,100
9267,0.93,0.068,9267,0.9972961280553753,100,100
9268,0.93,0.069,9268,0.9978434332542592,100,100
9269,0.93,0.07,9269,0.9962470512545571,100,100
9270,0.93,0.07100000000000001,9270,0.996890413896633,100,100
9271,0.93,0.07200000000000001,9271,0.9978538469792896,100,100
9272,0.93,0.073,9272,0.9981720430107527,100,100
9273,0.93,0.074,9273,0.9960125013471279,100,100
9274,0.93,0.075,9274,0.9970842332613391,100,100
9275,0.93,0.076,9275,0.9978473791841567,100,100
9276,0.93,0.077,9276,0.9989207856680337,100,100
9277,0.93,0.078,9277,0.9965379205885535,100,100
9278,0.93,0.079,9278,0.9967665445139039,100,100
9279,0.93,0.08,9279,0.9969950633183087,100,100
9280,0.93,0.081,9280,0.996341332185516,100,100
9281,0.93,0.082,9281,0.9987161656146357,100,100
9282,0.93,0.083,9282,0.9973007989635068,100,100
9283,0.93,0.084,9283,0.9982767905223479,100,100
9284,0.93,0.085,9284,0.9968763464024127,100,100
9285,0.93,0.08600000000000001,9285,0.9945013477088949,100,100
9286,0.93,0.08700000000000001,9286,0.9957035445757251,100,100
9287,0.93,0.088,9287,0.9962514726357502,100,100
9288,0.93,0.089,9288,0.9979631217838765,100,100
9289,0.93,0.09,9289,0.9984894259818731,100,100
9290,0.93,0.091,9290,0.997092084006462,100,100
9291,0.93,0.092,9291,0.9972040004301538,100,100
9292,0.93,0.093,9292,0.9970892626131953,100,100
9293,0.93,0.094,9293,0.9963322545846818,100,100
9294,0.93,0.095,9294,0.9969781998704943,100,100
9295,0.93,0.096,9295,0.997629054855049,100,100
9296,0.93,0.097,9296,0.9961236136534941,100,100
9297,0.93,0.098,9297,0.9978496935813354,100,100
9298,0.93,0.099,9298,0.996134435734994,100,100
9299,0.93,0.1,9299,0.9980734239537622,100,100
9300,0.9400000000000001,0.001,9300,0.998614663256607,100,100
9301,0.9400000000000001,0.002,9301,0.9976605699702255,100,100
9302,0.9400000000000001,0.003,9302,0.9982893189351011,100,100
9303,0.9400000000000001,0.004,9303,0.9974462651628005,100,100
9304,0.9400000000000001,0.005,9304,0.9973350389084319,100,100
9305,0.9400000000000001,0.006,9305,0.9986176095278605,100,100
9306,0.9400000000000001,0.007,9306,0.9976603211740934,100,100
9307,0.9400000000000001,0.008,9307,0.9969158779113049,100,100
9308,0.9400000000000001,0.009000000000000001,9308,0.9980761008978196,100,100
9309,0.9400000000000001,0.01,9309,0.9968044311887516,100,100
9310,0.9400000000000001,0.011,9310,0.9965968307986812,100,100
9311,0.9400000000000001,0.012,9311,0.9984052732298533,100,100
9312,0.9400000000000001,0.013000000000000001,9312,0.99798087141339,100,100
9313,0.9400000000000001,0.014,9313,0.9978698476941101,100,100
9314,0.9400000000000001,0.015,9314,0.9980950365118002,100,100
9315,0.9400000000000001,0.016,9315,0.9986173154647947,100,100
9316,0.9400000000000001,0.017,9316,0.9962927655968647,100,100
9317,0.9400000000000001,0.018000000000000002,9317,0.9976590763992339,100,100
9318,0.9400000000000001,0.019,9318,0.997661813157615,100,100
9319,0.9400000000000001,0.02,9319,0.9973398595445839,100,100
9320,0.9400000000000001,0.021,9320,0.9979787234042553,100,100
9321,0.9400000000000001,0.022,9321,0.9969171893270968,100,100
9322,0.9400000000000001,0.023,9322,0.9970130147215703,100,100
9323,0.9400000000000001,0.024,9323,0.998303826990353,100,100
9324,0.9400000000000001,0.025,9324,0.9968122409945808,100,100
9325,0.9400000000000001,0.026000000000000002,9325,0.9980842911877394,100,100
9326,0.9400000000000001,0.027,9326,0.997331340734415,100,100
9327,0.9400000000000001,0.028,9327,0.9974462651628005,100,100
9328,0.9400000000000001,0.029,9328,0.996277387789832,100,100
9329,0.9400000000000001,0.03,9329,0.9972316865417377,100,100
9330,0.9400000000000001,0.031,9330,0.9985101628179206,100,100
9331,0.9400000000000001,0.032,9331,0.9981882127251412,100,100
9332,0.9400000000000001,0.033,9332,0.9975568302528149,100,100
9333,0.9400000000000001,0.034,9333,0.9977642925582881,100,100
9334,0.9400000000000001,0.035,9334,0.9973412740614698,100,100
9335,0.9400000000000001,0.036000000000000004,9335,0.994995741056218,100,100
9336,0.9400000000000001,0.037,9336,0.9979746295704083,100,100
9337,0.9400000000000001,0.038,9337,0.9977645305514158,100,100
9338,0.9400000000000001,0.039,9338,0.9976558337773042,100,100
9339,0.9400000000000001,0.04,9339,0.9971331492885963,100,100
9340,0.9400000000000001,0.041,9340,0.9965064577598983,100,100
9341,0.9400000000000001,0.042,9341,0.9979849400784813,100,100
9342,0.9400000000000001,0.043000000000000003,9342,0.9974508762612851,100,100
9343,0.9400000000000001,0.044,9343,0.9981924508240297,100,100
9344,0.9400000000000001,0.045,9344,0.9969089746322746,100,100
9345,0.9400000000000001,0.046,9345,0.999047921294827,100,100
9346,0.9400000000000001,0.047,9346,0.9977740089039644,100,100
9347,0.9400000000000001,0.048,9347,0.9969073264370267,100,100
9348,0.9400000000000001,0.049,9348,0.9967133163698049,100,100
9349,0.9400000000000001,0.05,9349,0.9979674796747967,100,100
9350,0.9400000000000001,0.051000000000000004,9350,0.9972305070302514,100,100
9351,0.9400000000000001,0.052000000000000005,9351,0.9979778629203917,100,100
9352,0.9400000000000001,0.053,9352,0.9977669076988516,100,100
9353,0.9400000000000001,0.054,9353,0.9979718189581555,100,100
9354,0.9400000000000001,0.055,9354,0.9983016664897569,100,100
9355,0.9400000000000001,0.056,9355,0.9966958004689832,100,100
9356,0.9400000000000001,0.057,9356,0.9979825865364196,100,100
9357,0.9400000000000001,0.058,9357,0.9987266553480475,100,100
9358,0.9400000000000001,0.059000000000000004,9358,0.9977609553257277,100,100
9359,0.9400000000000001,0.06,9359,0.9972240017083066,100,100
9360,0.9400000000000001,0.061,9360,0.9953206423481867,100,100
9361,0.9400000000000001,0.062,9361,0.9978639325002671,100,100
9362,0.9400000000000001,0.063,9362,0.9981905268759979,100,100
9363,0.9400000000000001,0.064,9363,0.9975411588625187,100,100
9364,0.9400000000000001,0.065,9364,0.9981924508240297,100,100
9365,0.9400000000000001,0.066,9365,0.9992565055762082,100,100
9366,0.9400000000000001,0.067,9366,0.9988296627300777,100,100
9367,0.9400000000000001,0.068,9367,0.9972316865417377,100,100
9368,0.9400000000000001,0.069,9368,0.9990443830961988,100,100
9369,0.9400000000000001,0.07,9369,0.9959604549803338,100,100
9370,0.9400000000000001,0.07100000000000001,9370,0.9986214209968186,100,100
9371,0.9400000000000001,0.07200000000000001,9371,0.9967073818374934,100,100
9372,0.9400000000000001,0.073,9372,0.9979787234042553,100,100
9373,0.9400000000000001,0.074,9373,0.997330485851575,100,100
9374,0.9400000000000001,0.075,9374,0.9979733333333334,100,100
9375,0.9400000000000001,0.076,9375,0.9965888498027928,100,100
9376,0.9400000000000001,0.077,9376,0.9977647684938797,100,100
9377,0.9400000000000001,0.078,9377,0.9969171893270968,100,100
9378,0.9400000000000001,0.079,9378,0.9961864406779661,100,100
9379,0.9400000000000001,0.08,9379,0.9976652870635678,100,100
9380,0.9400000000000001,0.081,9380,0.9991498405951116,100,100
9381,0.9400000000000001,0.082,9381,0.9966108875238296,100,100
9382,0.9400000000000001,0.083,9382,0.9981895633652822,100,100
9383,0.9400000000000001,0.084,9383,0.9976568324635211,100,100
9384,0.9400000000000001,0.085,9384,0.9971297969597108,100,100
9385,0.9400000000000001,0.08600000000000001,9385,0.9984116899618806,100,100
9386,0.9400000000000001,0.08700000000000001,9386,0.9977654820174505,100,100
9387,0.9400000000000001,0.088,9387,0.9979754928076718,100,100
9388,0.9400000000000001,0.089,9388,0.9974511469838573,100,100
9389,0.9400000000000001,0.09,9389,0.9968854043604339,100,100
9390,0.9400000000000001,0.091,9390,0.9972410865874364,100,100
9391,0.9400000000000001,0.092,9391,0.9984032361081542,100,100
9392,0.9400000000000001,0.093,9392,0.9989340155633728,100,100
9393,0.9400000000000001,0.094,9393,0.9966065747613998,100,100
9394,0.9400000000000001,0.095,9394,0.997770937267806,100,100
9395,0.9400000000000001,0.096,9395,0.998086327875824,100,100
9396,0.9400000000000001,0.097,9396,0.9979782932538838,100,100
9397,0.9400000000000001,0.098,9397,0.9981895633652822,100,100
9398,0.9400000000000001,0.099,9398,0.9975555319375067,100,100
9399,0.9400000000000001,0.1,9399,0.998303647158609,100,100
9400,0.9500000000000001,0.001,9400,0.998734844491302,100,100
9401,0.9500000000000001,0.002,9401,0.9985252291161909,100,100
9402,0.9500000000000001,0.003,9402,0.9983156121697021,100,100
9403,0.9500000000000001,0.004,9403,0.9986340233266786,100,100
9404,0.9500000000000001,0.005,9404,0.997678835197299,100,100
9405,0.9500000000000001,0.006,9405,0.9982189628077528,100,100
9406,0.9500000000000001,0.007,9406,0.9986281131279021,100,100
9407,0.9500000000000001,0.008,9407,0.9981044650379107,100,100
9408,0.9500000000000001,0.009000000000000001,9408,0.9984188890060082,100,100
9409,0.9500000000000001,0.01,9409,0.9984233760773596,100,100
9410,0.9500000000000001,0.011,9410,0.9987361769352291,100,100
9411,0.9500000000000001,0.012,9411,0.9973797295880935,100,100
9412,0.9500000000000001,0.013000000000000001,9412,0.9976798143851509,100,100
9413,0.9500000000000001,0.014,9413,0.99800629590766,100,100
9414,0.9500000000000001,0.015,9414,0.9959741498040047,100,100
9415,0.9500000000000001,0.016,9415,0.9976905311778291,100,100
9416,0.9500000000000001,0.017,9416,0.998526936026936,100,100
9417,0.9500000000000001,0.018000000000000002,9417,0.997785277367644,100,100
9418,0.9500000000000001,0.019,9418,0.9984160506863781,100,100
9419,0.9500000000000001,0.02,9419,0.9991593989702637,100,100
9420,0.9500000000000001,0.021,9420,0.9982090181205225,100,100
9421,0.9500000000000001,0.022,9421,0.9988428361035135,100,100
9422,0.9500000000000001,0.023,9422,0.9983170295571684,100,100
9423,0.9500000000000001,0.024,9423,0.9981032665964172,100,100
9424,0.9500000000000001,0.025,9424,0.9985280201871517,100,100
9425,0.9500000000000001,0.026000000000000002,9425,0.9984140410234722,100,100
9426,0.9500000000000001,0.027,9426,0.9984237074401009,100,100
9427,0.9500000000000001,0.028,9427,0.9982139104853961,100,100
9428,0.9500000000000001,0.029,9428,0.9991604575506349,100,100
9429,0.9500000000000001,0.03,9429,0.9963219840269021,100,100
9430,0.9500000000000001,0.031,9430,0.9985289481979616,100,100
9431,0.9500000000000001,0.032,9431,0.9984235417761429,100,100
9432,0.9500000000000001,0.033,9432,0.9988439306358381,100,100
9433,0.9500000000000001,0.034,9433,0.9975809844341607,100,100
9434,0.9500000000000001,0.035,9434,0.9987331081081081,100,100
9435,0.9500000000000001,0.036000000000000004,9435,0.9975784375658033,100,100
9436,0.9500000000000001,0.037,9436,0.9981116240033571,100,100
9437,0.9500000000000001,0.038,9437,0.9984203875315922,100,100
9438,0.9500000000000001,0.039,9438,0.9986363159551033,100,100
9439,0.9500000000000001,0.04,9439,0.9976868888655241,100,100
9440,0.9500000000000001,0.041,9440,0.9984228787719482,100,100
9441,0.9500000000000001,0.042,9441,0.998422049232064,100,100
9442,0.9500000000000001,0.043000000000000003,9442,0.9986307141352433,100,100
9443,0.9500000000000001,0.044,9443,0.9984225470606793,100,100
9444,0.9500000000000001,0.045,9444,0.9983161439696906,100,100
9445,0.9500000000000001,0.046,9445,0.998517891170866,100,100
9446,0.9500000000000001,0.047,9446,0.9981012658227848,100,100
9447,0.9500000000000001,0.048,9447,0.9976888328605946,100,100
9448,0.9500000000000001,0.049,9448,0.9983127702203944,100,100
9449,0.9500000000000001,0.05,9449,0.9973480428556275,100,100
9450,0.9500000000000001,0.051000000000000004,9450,0.9983099186648358,100,100
9451,0.9500000000000001,0.052000000000000005,9451,0.9979020245463128,100,100
9452,0.9500000000000001,0.053,9452,0.9981006647673314,100,100
9453,0.9500000000000001,0.054,9453,0.9970436067997044,100,100
9454,0.9500000000000001,0.055,9454,0.9982127838519764,100,100
9455,0.9500000000000001,0.056,9455,0.9989462592202318,100,100
9456,0.9500000000000001,0.057,9456,0.9985283296541575,100,100
9457,0.9500000000000001,0.058,9457,0.9985241408391313,100,100
9458,0.9500000000000001,0.059000000000000004,9458,0.9982088294173428,100,100
9459,0.9500000000000001,0.06,9459,0.9988447805082966,100,100
9460,0.9500000000000001,0.061,9460,0.9975766515646401,100,100
9461,0.9500000000000001,0.062,9461,0.9991576287248605,100,100
9462,0.9500000000000001,0.063,9462,0.997895401452173,100,100
9463,0.9500000000000001,0.064,9463,0.9972666105971405,100,100
